,الرقم,التقييم,عدد المقيمين,المساحة,اسم العقار,الحي,سعر الليلة,المدينة,التصنيف
13490,881,10.0,22,45,استديو هادئ بدخول ذاتي,حي الورود,490,الرياض,استديو
13491,882,9.8,16,50,شقة أنيقه بدخول ذاتي,حي قرطبة,512,الرياض,شقة
13492,883,10.0,9,60,استديو بأثاث مريح وبسيط,حي طويق,350,الرياض,استديو
13493,884,10.0,2,75,استديو هادئ بدخول ذاتي,حي العقيق,262,الرياض,استديو
13494,885,10.0,11,75,شقة بغرفة نوم وصالة وجاكوزي,حي الربيع,550,الرياض,شقة
13495,886,10.0,11,50,استديو بأجواء وموقع مميز,حي اليرموك,350,الرياض,استديو
13496,887,9.9,9,60,استديو بأثاث مريح وبسيط,حي الملقا,285,الرياض,استديو
13497,888,9.4,11,75,شاليه بمسبح وجلسة خارجية,العمارية,"1,100",الرياض,شاليه
13498,889,9.8,6,50,شاليه بمسبح ومسطح اخضر,العمارية,"2,200",الرياض,شاليه
13499,890,8.5,8,30,استديو بدخول ذاتي وتصميم أنيق,حي الفلاح,250,الرياض,استديو
13500,891,9.9,9,90,شقة بغرفة معيشة وغرفة نوم,حي النرجس,399,الرياض,شقة
13501,892,9.6,9,50,شقة هادئة بصالة وغرفة نوم,حي اليرموك,800,الرياض,شقة
13502,893,0.0,0,60,شقة بغرفة جلوس وغرفة نوم,حي الملقا,480,الرياض,شقة
13503,894,9.5,209,75,شاليه بجلسه خارجيه انيقه ومسبح,حي الرمال,999,الرياض,شاليه
13504,895,9.6,104,42,استديو بسرير ماستر وجلسة جانبية,حي اشبيلية,235,الرياض,استديو
13505,896,9.6,75,50,استديو بسرير ماستر وجلسة جانبية,حي النرجس,428,الرياض,استديو
13506,897,9.7,136,50,شقة,حي الحمراء,390,الرياض,شقة
13507,898,9.3,158,60,شالية بمجلس انيق وجلسة خارجية,حي الرمال,"1,300",الرياض,شاليه
13508,899,9.4,98,30,استديو راقي مقابل البوليفارد,حي حطين,315,الرياض,استديو
13509,900,9.7,64,40,استوديو ماستر بجلسة جانبية,حي حطين,400,الرياض,استديو
13510,901,9.9,122,28,استديو بتصميم فاخر و أنيق,حي الغدير,420,الرياض,استديو
13511,902,9.3,98,60,شقة بصالة انيقة وغرفة نوم,حي اليرموك,400,الرياض,شقة
13512,903,9.7,108,50,استديو بسرير ماستر وتصميم هادئ,حي الحزم,295,الرياض,استديو
13513,904,9.9,72,75,شقة بغرفة معيشة وغرفة نوم,حي المروج,450,الرياض,شقة
13514,905,9.7,52,60,استديو بأجواء وموقع مميز,حي النرجس,400,الرياض,استديو
13515,906,9.4,50,75,استديو بأثاث مريح وبسيط,حي النرجس,400,الرياض,استديو
13516,907,9.6,38,60,استديو مريح لليلة جميلة ومميزة,حي المصيف,250,الرياض,استديو
13517,908,9.9,72,80,استديو انيق بجلسة خارجية,حي الملقا,385,الرياض,استديو
13518,909,9.7,68,75,شقة أنيقة بصالة وغرفة نوم,حي اليرموك,530,الرياض,شقة
13519,910,9.7,70,50,شقة بصالة انيقة وغرفة نوم,حي حطين,618,الرياض,شقة
13520,911,9.7,25,50,شقة بصالة و غرفة نوم,حي الشفا,252,الرياض,شقة
13521,912,9.9,52,50,استديو هادئ بدخول ذاتي,حي حطين,400,الرياض,استديو
13522,913,9.4,31,30,استديو بسرير ماستر وجلسة,حي اشبيلية,400,الرياض,استديو
13523,914,9.6,50,75,شقة بصالة انيقة ودخول ذاتي,حي الشفا,252,الرياض,شقة
13524,915,10.0,42,40,استديو هادئ وأنيق بدخول ذاتي,حي الملقا,400,الرياض,استديو
13525,916,9.9,40,40,استديو بسرير ماستر ودخول ذاتي,حي العقيق,390,الرياض,استديو
13526,917,9.4,32,50,شقة بتصميم أنيق وغرفة نوم,حي الروابي,499,الرياض,شقة
13527,918,9.9,29,50,استديو هادئ بدخول ذاتي,حي اليرموك,200,الرياض,استديو
13528,919,9.8,54,65,استديو رايق وجذاب بدخول ذاتي,حي الورود,333,الرياض,استديو
13529,920,9.1,12,25,استديو بدخول ذاتي وسرير ماستر,حي اليرموك,800,الرياض,استديو
13530,921,9.9,10,60,شقة بغرفة معيشة وغرفة نوم,حي السلام,499,الرياض,شقة
13531,922,10.0,26,50,شقة بصالة أنيقة وغرفة نوم,حي الياسمين,512,الرياض,شقة
13532,923,9.4,30,60,شقة بدخول ذاتي وتصميم هادئ,حي الشفا,320,الرياض,شقة
13533,924,9.7,26,50,استديو هادئ بدخول ذاتي,حي الخليج,348,الرياض,استديو
13534,925,7.3,5,60,شقة بغرفة نوم وصالة,حي المونسية,270,الرياض,شقة
13535,926,10.0,21,50,استديو بسرير ماستر وجلسة,حي العقيق,300,الرياض,استديو
13536,927,9.5,28,60,استديو بسرير ماستر وجلسة جانبية,حي الفلاح,330,الرياض,استديو
13537,928,9.5,22,44,استديو بأثاث مريح وبسيط,حي الاندلس,262,الرياض,استديو
13538,929,9.5,15,60,استديو هادئ بأثاث مريح وبسيط,حي الاندلس,235,الرياض,استديو
13539,930,10.0,17,40,استديو مريح لليلة جميلة ومميزة,حي القدس,420,الرياض,استديو
13540,931,9.9,20,50,استديو بسرير ماستر وأثاث مريح,حي ظهرة لبن,253,الرياض,استديو
13541,932,8.8,9,75,شقة بغرفة نوم وصالة جلوس,حي الشفا,380,الرياض,شقة
13542,933,9.6,19,50,استديو باثاث مريح وبسيط,حي اليرموك,350,الرياض,استديو
13543,934,10.0,29,75,شقة بمدخل خاص ودخول ذاتي,حي اليرموك,527,الرياض,شقة
13544,935,9.4,16,60,استديو هادئ بسرير ماستر,حي التعاون,319,الرياض,استديو
13545,936,10.0,1,100,استديو مريح لليلة جميلة ومميزة,حي حطين,450,الرياض,استديو
13546,937,9.5,4,60,شقة بغرفة نوم وصالة,حي الملقا,450,الرياض,شقة
13547,938,10.0,1,60,شقة أنيقة بصالة وغرفة نوم,حي المصيف,650,الرياض,شقة
13548,939,10.0,2,55,استديو هادئ بسرير ماستر,حي حطين,585,الرياض,استديو
13549,940,10.0,3,55,استديو بأثاث مريح وبسيط 22,حي العقيق,420,الرياض,استديو
13550,941,10.0,1,50,استوديو بسرير ماستر ودخول ذاتي,حي الياسمين,450,الرياض,استديو
13551,942,10.0,1,110,استديو بسرير ماستر ودخول ذاتي,حي الورود,350,الرياض,استديو
13552,943,0.0,0,20,استديو بتصميم أنيق ودخول ذاتي,حي اليرموك,240,الرياض,استديو
13553,944,0.0,0,30,استديو هادئ بدخول ذاتي,حي اليرموك,225,الرياض,استديو
13554,945,8.4,211,30,استديو بمدخل جانبي ودخول ذاتي,حي النفل,232,الرياض,استديو
13555,946,9.2,85,80,استديو هادئ وسرير ماستر,حي الملقا,339,الرياض,استديو
13556,947,9.2,273,50,استوديو بمُدخل مستقل بجانب شاليه,حي نمار,350,الرياض,استديو
13557,948,9.8,92,40,استديو هادئ وأنيق بدخول ذاتي,حي النرجس,350,الرياض,استديو
13558,949,8.6,88,40,استديو بسرير ماستر ودخول ذاتي,حي الشهداء,192,الرياض,استديو
13559,950,9.7,49,75,شقة بتصميم انيق و هادئ,حي الفلاح,499,الرياض,شقة
13560,951,9.6,105,90,استديو مريح لليلة جميلة ومميزة,حي الربيع,300,الرياض,استديو
13561,952,9.0,98,60,شاليه بجلسة تطل على مسبح خارجي,حي الرمال,989,الرياض,شاليه
13562,953,9.7,63,50,شقة بصالة وغرفة نوم,حي اليرموك,366,الرياض,شقة
13563,954,9.7,50,60,شقة بتصميم انيق ودخول ذاتي,حي النرجس,999,الرياض,شقة
13564,955,9.6,59,60,استديو جميل بدخول ذاتي,حي لبن,369,الرياض,استديو
13565,956,9.8,68,50,استديو بسرير ماستر وجلسة,حي الفلاح,450,الرياض,استديو
13566,957,9.7,88,70,استديو بسرير ماستر وجلسة جانبية,حي اليرموك,280,الرياض,استديو
13567,958,9.5,69,40,استديو بسرير ماستر وجلسة,حي الياسمين,300,الرياض,استديو
13568,959,9.5,47,75,شقة بصالة انيقة ودخول ذاتي,حي المونسية,292,الرياض,شقة
13569,960,9.7,42,70,استديو راقي بموقع مميز,حي قرطبة,271,الرياض,استديو
13570,961,9.8,4,35,استديو بتصميم هادئ ودخول ذاتي,حي المونسية,245,الرياض,استديو
13571,962,9.9,10,60,شقة بتصميم أنيق ودخول ذاتي,حي العقيق,450,الرياض,شقة
13572,963,8.8,35,50,شقة بغرفة معيشة وغرفة نوم,حي الروابي,399,الرياض,شقة
13573,964,10.0,38,22,استديو مريح لليلة جميلة ومميزة,حي النزهة,349,الرياض,استديو
13574,965,9.3,40,50,استديو مريح لليلة جميلة ومميزة,حي الروابي,399,الرياض,استديو
13575,966,9.8,3,35,استديو بسرير ماستر ودخول ذاتي,حي المونسية,270,الرياض,استديو
13576,967,9.2,25,20,استديو بدخول ذاتي ومدخل جانبي,حي اليرموك,180,الرياض,استديو
13577,968,9.9,29,60,استديو بأجواء وموقع مميز,حي اليرموك,320,الرياض,استديو
13578,969,9.4,9,75,شقة بغرفة نوم ودخول ذاتي,حي العارض,400,الرياض,شقة
13579,970,9.6,18,60,شقة أنيقه بدخول ذاتي,حي غرناطة,330,الرياض,شقة
13580,971,10.0,17,35,استديو مريح لليلة جميلة ومميزة,حي الياسمين,300,الرياض,استديو
13581,972,9.8,12,50,شقة أنيقة بصالة وغرف نوم,حي الملقا,910,الرياض,شقة
13582,973,9.4,4,50,شقة بغرفة نوم وصالة,حي اليرموك,400,الرياض,شقة
13583,974,9.5,13,40,استديو بسرير ماستر وتصميم هادئ,حي اليرموك,229,الرياض,استديو
13584,975,9.2,18,50,استديو باثاث مريح وبسيط,حي اليرموك,350,الرياض,استديو
13585,976,7.6,10,20,استديو بأثاث مريح وبسيط,حي لبن,350,الرياض,استديو
13586,977,9.3,11,60,شقة بصالة وغرفة نوم وبأثاث مريح,حي الحمراء,360,الرياض,شقة
13587,978,10.0,13,58,استديو باثاث مريح وبسيط,حي اليرموك,320,الرياض,استديو
13588,979,10.0,1,35,استديو بدخول ذاتي وتصميم هادئ,حي المصيف,249,الرياض,استديو
13589,980,10.0,1,30,استديو هادئ بدخول ذاتي,حي لبن,360,الرياض,استديو
13590,981,0.0,0,40,استديو هادئ بسرير ماستر,حي المونسية,262,الرياض,استديو
13591,982,10.0,1,50,استديو مريح لليلة جميلة ومميزة,حي غرناطة,600,الرياض,استديو
13592,983,9.4,77,50,شقة بغرفة نوم وصالة,حي الشفا,300,الرياض,شقة
13593,984,8.5,167,40,استديو مريح لليلة جميلة ومميزة,حي النزهة,192,الرياض,استديو
13594,985,9.9,246,60,شقة أنيقة مميزه بدخول ذاتي,حي الدار البيضاء,330,الرياض,شقة
13595,986,10.0,2,40,استوديو بدخول ذاتي,حي طويق,239,الرياض,استديو
13596,987,8.3,175,50,شاليه انيق بجلسة خارجية ومسبح,حي الرمال,704,الرياض,شاليه
13597,988,9.9,76,50,شقة انيقة بصالة وغرف نوم دخول ذاتي,حي الملقا,480,الرياض,شقة
13598,989,9.8,74,80,استديو هادئ وأنيق بدخول ذاتي,حي اليرموك,259,الرياض,استديو
13599,990,9.7,46,60,شقة بغرفة ماستر وصالة,حي الغدير,500,الرياض,شقة
13600,991,10.0,220,50,شقة راقية بالقرب من البوليفارد,حي العقيق,528,الرياض,شقة
13601,992,8.7,52,60,شاليه بمسطح اخضر وجلسة خارجية,حي الرمال,"1,200",الرياض,شاليه
13602,993,9.8,88,60,شقة أنيقة بصالة وغرفة نوم,حي اليرموك,350,الرياض,شقة
13603,994,9.9,98,60,شقة أنيقة بصالة وغرفة نوم,حي اليرموك,350,الرياض,شقة
13604,995,7.8,1,50,شقة بغرفتين نوم وصالة جلوس,النسيم,250,الرياض,شقة
13605,996,9.4,55,60,شقة أنيقة بصالة وغرفة نوم,حي اليرموك,500,الرياض,شقة
13606,997,9.8,70,60,شقة بصالة انيقة ودخول ذاتي,حي العقيق,578,الرياض,شقة
13607,998,9.3,59,40,استديو بسرير ماستر ودخول ذاتي,حي اليرموك,320,الرياض,استديو
